iter,t_iter_ms,t_obj_ms,t_precond_ms,t_steihaug_ms,t_choose_ms,t_evalnew_ms
1,6912.57905960083,12065.484046936035,1138.942003250122,2767.174005508423,1412.6670360565186,73.15683364868164
2,2018.1488990783691,101.02105140686035,23.804903030395508,457.69810676574707,193.89009475708008,25.323867797851562
3,6006.90484046936,98.56081008911133,0.7028579711914062,5582.741975784302,156.09097480773926,23.561954498291016
4,6911.409139633179,102.42700576782227,0.6940364837646484,6464.651107788086,172.1019744873047,24.609088897705078
5,7286.1058712005615,103.60980033874512,0.6308555603027344,6869.02117729187,143.24712753295898,23.59294891357422
6,7807.648181915283,100.38518905639648,0.7069110870361328,7356.377124786377,174.9889850616455,23.576021194458008
7,6886.502027511597,99.08604621887207,0.7109642028808594,6468.436002731323,143.4950828552246,25.6960391998291
8,6784.107208251953,100.95500946044922,0.6458759307861328,6337.97287940979,172.26195335388184,25.109052658081055
9,7298.760890960693,100.96001625061035,0.7410049438476562,6494.046211242676,149.77312088012695,24.37901496887207
10,7108.0169677734375,101.3331413269043,0.6821155548095703,6330.416917800903,143.8920497894287,24.192094802856445
11,6694.486141204834,99.71404075622559,0.7009506225585938,6255.331039428711,160.6290340423584,23.977994918823242
12,7356.848955154419,100.10814666748047,0.6899833679199219,6933.850049972534,145.82490921020508,25.269031524658203
13,7447.352170944214,100.33798217773438,0.6320476531982422,6988.618850708008,181.23483657836914,24.23882484436035
14,6749.722003936768,99.78914260864258,0.6580352783203125,6328.330039978027,144.0601348876953,26.733875274658203
15,6808.120012283325,101.56393051147461,0.6730556488037109,6373.098134994507,155.2739143371582,24.964094161987305
16,7595.293998718262,534.386157989502,0.6511211395263672,6736.932992935181,146.56805992126465,24.141788482666016
17,7822.696924209595,101.11713409423828,0.6380081176757812,7395.888090133667,151.16286277770996,23.932933807373047
18,7159.550905227661,102.30398178100586,0.7069110870361328,6724.579811096191,156.9039821624756,23.48613739013672
19,7237.151861190796,100.9829044342041,0.7278919219970703,6804.8951625823975,153.00393104553223,24.348974227905273
20,7228.749990463257,103.56402397155762,0.5381107330322266,6802.641868591309,146.5771198272705,24.285078048706055
