iter,t_iter_ms,t_obj_ms,t_precond_ms,t_steihaug_ms,t_choose_ms,t_evalnew_ms
1,6839.126110076904,12456.289052963257,1137.624979019165,2889.4739151000977,1484.292984008789,78.63998413085938
2,2288.2330417633057,113.20996284484863,14.661073684692383,627.5110244750977,211.3349437713623,70.13320922851562
3,6893.605947494507,105.34095764160156,16.438007354736328,6238.816022872925,235.57496070861816,68.29500198364258
4,8843.461036682129,111.99402809143066,11.690139770507812,8204.658031463623,218.82104873657227,69.40698623657227
5,8903.970003128052,104.15506362915039,15.758991241455078,8280.843019485474,209.1078758239746,69.00501251220703
6,9745.566844940186,105.49497604370117,15.850067138671875,8677.217960357666,205.2748203277588,504.53996658325195
7,9842.952966690063,109.14397239685059,474.53999519348145,8734.912872314453,228.91902923583984,65.17386436462402
8,8854.60901260376,112.65015602111816,10.422945022583008,8227.70380973816,203.51910591125488,71.05112075805664
9,8921.566009521484,101.92203521728516,15.852928161621094,8304.378986358643,206.62713050842285,69.28110122680664
10,8820.414066314697,103.4550666809082,16.10589027404785,8176.344871520996,221.6029167175293,69.36502456665039
11,8899.785995483398,111.18698120117188,12.413978576660156,8229.680061340332,202.81314849853516,69.07200813293457
12,9349.676847457886,105.73697090148926,14.384031295776367,8740.46802520752,188.59505653381348,69.95820999145508
13,10190.638065338135,105.06606101989746,16.210079193115234,9145.628929138184,203.81498336791992,66.40291213989258
14,9751.650094985962,108.97302627563477,434.222936630249,8688.608169555664,221.33207321166992,66.62392616271973
15,8949.259996414185,116.2569522857666,13.148069381713867,8318.845987319946,203.39488983154297,67.16203689575195
16,8843.8401222229,109.64083671569824,13.254880905151367,8196.210861206055,227.9031276702881,68.18318367004395
17,9279.74009513855,100.77905654907227,15.622138977050781,8218.833923339844,208.75000953674316,67.83509254455566
18,9390.84506034851,109.42196846008301,435.97412109375,8349.740028381348,204.32090759277344,68.14908981323242
19,9836.47108078003,104.6910285949707,431.26702308654785,8776.880979537964,220.32999992370605,69.20599937438965
20,8818.602085113525,111.98616027832031,9.269952774047852,8204.499959945679,201.6749382019043,66.89786911010742
